timestamp,image_filename,magnetic_field_x,magnetic_field_y,magnetic_field_z,gps_latitude,gps_longitude,gps_altitude,heading_degrees,offset_degrees
1.7304E+18,/home/john/Documents/webcam_images/1730400647852902650.png,0.1938885,0.047808871,0.61352849,41.39090764,-73.95309086,-34.81499745,346.1483728,311.1483728
1.7304E+18,/home/john/Documents/webcam_images/1730400647917712450.png,0.193975478,0.052340597,0.616069019,41.39090803,-73.95309036,-34.82559525,344.8994504,309.8994504
1.7304E+18,/home/john/Documents/webcam_images/1730400647990012407.png,0.198262244,0.053396583,0.613302231,41.39090837,-73.95308993,-34.82473577,344.9265846,309.9265846
1.7304E+18,/home/john/Documents/webcam_images/1730400648062845468.png,0.196210444,0.057987049,0.613499463,41.39090862,-73.95308959,-34.83691736,343.5357468,308.5357468
1.7304E+18,/home/john/Documents/webcam_images/1730400648126510381.png,0.194137633,0.06144096,0.613682926,41.390909,-73.95308906,-34.85585171,342.4383867,307.4383867
1.7304E+18,/home/john/Documents/webcam_images/1730400648190426588.png,0.189883277,0.062680744,0.611495137,41.39090923,-73.95308873,-34.86728146,341.7318688,306.7318688
1.7304E+18,/home/john/Documents/webcam_images/1730400648262710571.png,0.183420435,0.059391145,0.615621388,41.39090971,-73.95308795,-34.87258854,342.0581576,307.0581576
1.7304E+18,/home/john/Documents/webcam_images/1730400648344086647.png,0.183397114,0.058260903,0.614363253,41.39091006,-73.95308742,-34.88270223,342.3761849,307.3761849
1.7304E+18,/home/john/Documents/webcam_images/1730400648424866676.png,0.184440449,0.057106763,0.613030732,41.39091073,-73.95308657,-34.86322846,342.7963412,307.7963412
1.7304E+18,/home/john/Documents/webcam_images/1730400648496270656.png,0.183315769,0.053710293,0.615555346,41.3909111,-73.95308605,-34.87641796,343.6697687,308.6697687
1.7304E+18,/home/john/Documents/webcam_images/1730400648570041179.png,0.182353169,0.059406754,0.616934299,41.3909115,-73.95308547,-34.89217991,341.9555008,306.9555008
